ticker,avg_price,avg_volume,avg_dollar_volume,tier,round_trip_cost
AMTD,1.0594000061353048,32897.73333333333,34764.19343318939,penny,0.03
AMTM,29.013333002726238,2381476.6,69214861.58161506,mid,0.003
AMTX,1.525333325068156,741271.6,1123433.1162958622,penny,0.03
AMUB,19.105140050252277,2655.6,50715.15472361247,illiquid,0.02
AMUU,59.53933385213216,146049.6,8768974.038557943,small,0.008
AMWD,56.01066640218099,239882.33333333334,13427536.017047882,mid,0.003
AMWL,4.293999989827474,153263.86666666667,679790.6177228928,penny,0.03
AMX,21.53785719190325,2263618.4285714286,48555367.031073704,mid,0.003
AMZA,40.059200286865234,25503.4,1019694.1300333659,small,0.008
AMZD,10.222999954223633,3179035.933333333,32800168.914024796,mid,0.003
AMZE,0.39560666084289553,11579175.2,5288796.908208919,penny,0.03
AMZN,228.58199971516927,37714457.93333333,8611322797.508715,large,0.001
AMZU,35.47400004069011,1617737.3333333333,57749922.72331238,mid,0.003
AMZY,13.36266663869222,363439.93333333335,4855075.637421163,small,0.008
AMZZ,31.020667012532552,214903.73333333334,6708678.147776286,small,0.008
AN,212.03000081380208,409877.0,86734203.21194966,mid,0.003
ANAB,44.203999582926436,417025.6,18354670.886010744,mid,0.003
ANDE,52.441427775791716,371756.35714285716,19744709.6874297,mid,0.003
ANEB,2.2786666552225747,16137.866666666667,35940.75241114299,penny,0.03
ANET,128.04066619873046,5932744.533333333,758283535.1794555,large,0.001
ANEW,50.648071834019255,128.57142857142858,6502.2857666015625,illiquid,0.02
ANF,105.29071426391602,2286664.6428571427,241994016.32255825,large,0.001
ANGH,2.70566668510437,11193.333333333334,31107.186729113262,penny,0.03
ANGI,12.764666684468587,1130534.2666666666,14529071.104506174,mid,0.003
ANGL,29.435999806722005,770090.7333333333,22666478.7922877,mid,0.003
ANGO,13.259999910990397,410536.6666666667,5446039.813388188,small,0.008
ANIK,9.56866683959961,163359.8,1560712.186698723,small,0.008
ANIP,82.26466573079428,370090.4,30403144.681022134,mid,0.003
ANIX,4.313333304723104,647545.9333333333,2726413.0250979266,penny,0.03
ANL,1.350000007947286,38781.933333333334,49052.19708218575,penny,0.03
ANNA,3.13220001856486,9028.066666666668,28263.99294342995,penny,0.03
ANNX,4.675333372751871,2675678.6666666665,12551690.719192505,penny,0.03
ANPA,19.665600204467772,19580.066666666666,394339.0348776499,illiquid,0.02
ANRO,14.856000264485678,406533.13333333336,6442033.0011550905,small,0.008
ANSC,11.139333343505859,102787.66666666667,1144140.3671334584,small,0.008
ANSCU,10.869999885559082,0.0,0.0,illiquid,0.02
ANTA,9.730933380126952,4639.8,44839.35020306905,illiquid,0.02
ANTX,1.1236666679382323,71411.73333333334,79859.94310766856,penny,0.03
ANVS,4.250000031789144,967822.5333333333,4173862.2608716963,penny,0.03
ANY,0.4560600022474925,329510.26666666666,147755.3775521795,penny,0.03
AOA,89.75666707356771,108561.73333333334,9747249.81661377,small,0.008
AOD,9.66733341217041,408930.73333333334,3953345.7847501757,small,0.008
AOHY,11.103666559855144,47956.0,532496.895787557,illiquid,0.02
AOK,40.4533332824707,194941.53333333333,7885994.2588261925,small,0.008
AOM,48.033999888102215,261378.2,12558401.813974254,mid,0.003
AOMD,25.175466791788736,4208.866666666667,105939.07950019836,illiquid,0.02
AOMN,25.244159952799478,4393.533333333334,110760.16863505046,illiquid,0.02
AOMR,8.815999984741211,89648.86666666667,790492.4246758143,illiquid,0.02
AON,348.29500252859935,924527.7142857143,321546174.5171509,large,0.001
AOR,65.31066640218098,438410.4666666667,28631185.529842123,mid,0.003
AORT,45.40533320109049,357915.06666666665,16271909.62578837,mid,0.003
AOS,67.48933359781901,1295818.1333333333,87453357.98024495,mid,0.003
AOSL,20.899333318074543,287777.0,6003903.618430455,small,0.008
AOTG,55.81284027099609,6630.466666666666,368247.45928344724,illiquid,0.02
AOUT,7.547999986012777,105793.26666666666,811138.3710769018,illiquid,0.02
AP,3.206000010172526,186147.0,582127.0794349512,penny,0.03
APA,25.657333246866862,5553518.0,142790624.75655746,large,0.001
APAM,41.68733367919922,532690.6,22158513.750173442,mid,0.003
APCB,29.826533381144205,45034.933333333334,1342719.999113973,small,0.008
APD,248.59866434733073,2140137.4,522752753.02439374,large,0.001
APED,8.128766695658365,4890.266666666666,39997.5719493866,illiquid,0.02
APEI,36.039999389648436,252252.86666666667,9083192.678233592,small,0.008
APG,39.061333974202476,2298147.3333333335,90084743.1322403,mid,0.003
APGE,74.78666585286459,903392.7333333333,67911147.15313162,mid,0.003
APH,135.99199981689452,7841406.333333333,1058456364.5831757,large,0.001
API,3.802666664123535,426999.6,1630634.30293986,penny,0.03
APIE,36.2638666788737,51472.26666666667,1867597.6822072347,small,0.008
APLD,28.1793332417806,26488963.666666668,732701399.5577068,large,0.001
APLE,11.890666643778482,2504863.3333333335,29805201.455911,mid,0.003
APLM,15.762666511535645,36985.4,571292.979506747,illiquid,0.02
APLMW,0.026000000536441803,0.0,0.0,penny,0.03
APLS,23.48166669209798,2330269.466666667,55319482.71119944,mid,0.003
APLT,0.19190666327873865,9753339.8,1662716.0324562923,penny,0.03
APLU,25.15019989013672,19401.6,487869.3118367513,illiquid,0.02
APLY,13.741999944051107,164478.8,2255596.569450887,small,0.008
APM,1.2957533439000448,46587.0,59357.67865014076,penny,0.03
APMU,25.097066752115886,20188.333333333332,506793.7245019277,illiquid,0.02
APO,141.34066772460938,3135945.6,447102915.8689657,large,0.001
APOG,38.65933380126953,141928.66666666666,5509218.494359334,small,0.008
APOS,26.082666651407877,66313.33333333333,1726491.0716501873,small,0.008
APP,674.8850016276042,3661907.533333333,2476858540.960913,large,0.001
APPF,231.8846669514974,208338.6,48247133.55875956,mid,0.003
APPN,39.37733383178711,767031.1333333333,30367198.912217204,mid,0.003
APPS,4.949999968210856,2075108.6666666667,10341646.578633944,penny,0.03
APPX,39.13906669616699,460244.06666666665,18156590.363512676,mid,0.003
APRE,0.9970733205477397,82970.26666666666,81693.42957646052,penny,0.03
APRT,41.31456705729167,694.3333333333334,28692.162289937336,illiquid,0.02
APRW,34.64440663655599,3726.3333333333335,129115.54369608562,illiquid,0.02
APT,4.5733334223429365,22257.8,101497.0355934461,penny,0.03
APTV,77.50933380126953,1967424.6,152440895.843986,large,0.001
APUE,41.900333658854166,111235.8,4659050.652396139,small,0.008
APUS,2.1606666882832846,111337.46666666666,258546.25123049418,penny,0.03
APVO,1.224666666984558,1212039.8,1460977.8823045413,penny,0.03
APWC,1.8206666707992554,21450.733333333334,39508.26825767358,penny,0.03
APYX,3.9233334064483643,62539.2,246451.2366101583,penny,0.03
AQB,0.953606657187144,27810.733333333334,26379.758848579724,penny,0.03
AQMS,6.947333367665609,134433.33333333334,939115.9335740408,illiquid,0.02
AQN,5.957333342234294,4318421.066666666,25762160.836934663,mid,0.003
AQNB,25.72299995422363,22491.933333333334,577688.8993804932,illiquid,0.02
AQST,6.12933333714803,2119862.0,12994296.951544762,mid,0.003
AQWA,19.15226656595866,10168.533333333333,195343.6240681966,illiquid,0.02
AR,35.699999745686846,5641558.866666666,202782086.5071879,large,0.001
ARAI,3.626000006993612,85068.93333333333,302996.2663812955,penny,0.03
ARAY,1.019219994544983,1247423.0666666667,1266302.540401403,penny,0.03
ARB,29.070266723632812,7087.8,205990.82760747275,illiquid,0.02
ARBB,6.18866662979126,207723.66666666666,1418638.315624237,small,0.008
ARBE,1.3613333384195963,2580487.2666666666,3622683.9907677253,penny,0.03
ARBK,28.866666889190675,326602.3333333333,2337574.492608547,small,0.008
ARCB,72.4086669921875,475242.6,35201385.372363284,mid,0.003
ARCC,20.67666676839193,4210907.666666667,86838986.38762157,mid,0.003
ARCO,7.422000058492025,849617.2666666667,6319444.747806167,small,0.008
ARCT,6.980666637420654,714852.4,5012118.319008573,small,0.008
ARDC,13.41599998474121,114305.8,1533532.2639140447,small,0.008
ARDT,8.797999954223632,556131.9333333333,4868580.141807302,small,0.008
ARDX,5.865333366394043,2641403.066666667,15556900.825467365,mid,0.003
ARE,48.16285732814244,3431207.785714286,163007320.22079495,large,0.001
AREA,18.583357129778182,25742.85714285714,478152.1279062544,illiquid,0.02
AREB,1.0612733324368795,1000003.4666666667,1114166.0374643803,penny,0.03
AREC,2.6646666526794434,3708913.066666667,9889968.723656528,penny,0.03
AREN,4.176666673024496,97393.66666666667,405572.9187698364,penny,0.03
ARES,167.8473327636719,6275810.333333333,1096537486.8001812,large,0.001
ARGT,91.2759999593099,186322.2,16975670.693567913,mid,0.003
ARGX,888.0239908854167,329691.6666666667,292042009.5948283,large,0.001
ARHS,10.837333297729492,1150746.9333333333,12524147.18140742,mid,0.003
ARI,10.08799991607666,873035.8,8807555.42856172,small,0.008
ARKO,4.927333386739095,370427.3333333333,1840496.781036377,penny,0.03
ARKR,6.9520000457763675,10826.6,72615.16924626032,illiquid,0.02
ARL,15.713999938964843,1292.6666666666667,20564.753378550213,illiquid,0.02
ARLO,14.09200013478597,1158820.1333333333,16218850.405217998,mid,0.003
ARLP,23.90600039164225,270653.86666666664,6430358.14900004,small,0.008
ARM,132.79066619873046,3631829.4,464993058.644309,large,0.001
ARMG,8.996266714731853,151264.46666666667,1343582.719888401,small,0.008
ARMH,57.97816009521485,587.2666666666667,34737.12878697713,illiquid,0.02
ARMK,37.45799992879232,1925301.8666666667,72070901.6825938,mid,0.003
ARMN,14.7146666208903,1681094.8,24949369.641609702,mid,0.003
ARMP,5.9259999593098955,50831.6,295199.7043531418,illiquid,0.02
AROC,25.213333511352538,1828666.6,46402932.079473116,mid,0.003
AROW,31.50999995640346,69022.64285714286,2188706.6956612724,small,0.008
ARP,31.974599583943686,3154.4666666666667,100817.60332870483,illiquid,0.02
ARQ,3.587333329518636,424784.0,1501293.6319932938,penny,0.03
ARQQ,27.715333302815754,346964.0,9581309.565266928,small,0.008
ARQQW,0.36343333721160886,8526.733333333334,2315.0080268144607,penny,0.03
ARQT,29.69466692606608,1956332.4666666666,57938511.67104428,mid,0.003
ARR,17.1586669921875,2932254.933333333,50125991.430816144,mid,0.003
ARRY,8.223333358764648,5403066.533333333,44855985.172493614,mid,0.003
ARTL,1.83766667842865,1773176.0,3082154.4475450516,penny,0.03
ARTNA,31.555714062282018,24545.5,772030.6930730002,illiquid,0.02
ARTV,3.787666686375936,3581341.6,21746836.69867573,penny,0.03
ARTW,2.332142880984715,26748.35714285714,62791.78225713117,penny,0.03
ARTY,48.34933369954427,359473.5333333333,17352651.311370086,mid,0.003
ARVN,12.390666643778482,1107102.6,13730117.758658282,mid,0.003
ARVR,49.23502044677734,660.0,32533.54103088379,illiquid,0.02
ARW,112.0259999593099,453826.6,51046613.3406723,mid,0.003
ARWR,64.64433364868164,3262502.0,211694211.49736023,large,0.001
ARX,15.17199993133545,997098.6,15147073.391665649,mid,0.003
AS,37.801333618164065,3678715.533333333,139300014.84220225,large,0.001
ASA,54.916666666666664,86296.93333333333,4779920.276265462,small,0.008
ASAN,14.167333539326986,4623305.733333333,65312181.213727064,mid,0.003
ASB,26.333571706499374,2168121.8571428573,57137025.420312606,mid,0.003
ASBA,24.92779998779297,12808.666666666666,319202.16506449383,illiquid,0.02
ASBP,0.09681999981403351,20670936.266666666,2044545.4264480234,penny,0.03
ASC,11.602000109354655,533866.1333333333,6177113.347848256,small,0.008
ASCE,27.224266942342123,6139.6,167371.82639363606,illiquid,0.02
ASEA,18.287333424886068,56014.73333333333,1029618.288329951,small,0.008
ASG,5.320000035422189,247940.14285714287,1318101.8388355118,small,0.008
ASGI,22.163999938964842,158739.53333333333,3518572.6384538016,small,0.008
ASGN,46.556000010172525,555070.2,25871735.29091873,mid,0.003
ASH,58.39400049845378,1164252.8,68331417.5852712,mid,0.003
ASHR,32.86133346557617,5822889.8,191340984.39100546,large,0.001
ASHS,36.46533355712891,8506.866666666667,309403.34459533694,illiquid,0.02
ASIA,33.427406819661456,2107.266666666667,70570.69717102051,illiquid,0.02
ASIC,19.242666880289715,94577.93333333333,1825971.24692866,small,0.008
ASIX,15.96266663869222,533758.8,8536044.93617223,small,0.008
ASLE,6.739333279927572,337309.4666666667,2274849.4233903247,small,0.008
ASLV,28.24715372721354,1366.6,38646.8478254954,illiquid,0.02
ASM,5.817999966939291,5186844.666666667,30322896.485822678,mid,0.003
ASMB,34.8586664835612,105324.86666666667,3649297.7308232626,small,0.008
ASMF,23.65992660522461,5765.266666666666,136163.77143732706,illiquid,0.02
ASMG,26.55600026448568,65732.6,1743902.899675878,small,0.008
ASMH,74.25723317464193,407.8,29751.011620585123,illiquid,0.02
ASML,1091.7993204752604,1415874.6666666667,1542821344.8452961,large,0.001
ASND,206.8933359781901,790360.2,163843000.94002178,large,0.001
ASNS,2.4271466811498006,3116549.1333333333,3573796.35661962,penny,0.03
ASO,52.10833257039388,1874058.9333333333,98134066.68036906,mid,0.003
ASPC,11.237666765848795,257478.26666666666,4083909.3785024006,small,0.008
ASPCU,11.550666745503744,4908.866666666667,84601.90469347636,illiquid,0.02
ASPI,6.014666684468588,5391896.133333334,32633532.760506313,mid,0.003
ASPN,3.2773333231608075,1716249.5333333334,5657047.6387791,penny,0.03
ASPS,7.590666643778483,20535.533333333333,149610.8489947319,illiquid,0.02
ASR,307.4078565325056,50465.78571428572,15567372.168746948,mid,0.003
ASRT,0.7621199925740559,269293.3333333333,205674.17134563127,penny,0.03
ASRV,3.099999955722264,12423.142857142857,38253.95637934549,penny,0.03
ASST,0.9482533216476441,88014527.33333333,82974107.97544959,penny,0.03
ASTC,3.629626687367757,166906.86666666667,682073.0258055846,penny,0.03
ASTE,45.447143282209126,160147.92857142858,7292922.866962706,small,0.008
ASTH,22.521333185831704,493727.6666666667,11133177.185841879,mid,0.003
ASTI,2.5240000009536745,932448.0,3239993.3062642417,penny,0.03
ASTL,4.260000085830688,1118773.0,4737008.946690083,penny,0.03
ASTS,68.3346664428711,12974809.066666666,913133704.9307872,large,0.001
ASUR,8.457333246866861,99510.73333333334,845129.0457080841,illiquid,0.02
ASX,15.418571404048375,6238801.428571428,96182276.34216036,mid,0.003
ASYS,9.80733315149943,213038.66666666666,2297895.2447986603,small,0.008
ATAI,4.173333311080933,2636186.1333333333,11009716.945091374,penny,0.03
ATAT,41.58399988810221,1434370.1333333333,60000228.45856832,mid,0.003
ATCH,0.3245666662851969,4354076.333333333,1428449.1392983992,penny,0.03
ATEC,20.729999796549478,2053757.6,42420533.33064931,mid,0.003
ATEN,17.85666669209798,670734.6666666666,12021470.770746866,mid,0.003
ATER,0.795526671409607,210642.86666666667,183745.36507583063,penny,0.03
ATEX,21.08199996948242,210991.06666666668,4506470.980737559,small,0.008
ATFV,34.90733337402344,42122.2,1462435.492804718,small,0.008
ATGE,95.49428503853935,564666.1428571428,53964243.772769384,mid,0.003
ATGL,25.072400029500326,17212.4,438711.8395212809,illiquid,0.02
ATHA,4.183333333333334,4022901.0,26993594.179254055,penny,0.03
ATHE,3.2853333155314126,16956.2,55092.81877935727,penny,0.03
ATHM,23.579999923706055,458653.4,10823770.784448368,mid,0.003
ATHR,6.104333337148031,9085.533333333333,55301.71419798533,illiquid,0.02
ATHS,25.193333053588866,41084.86666666667,1035165.186698405,small,0.008
ATI,103.37500163487026,1471368.9285714286,153500440.52156448,large,0.001
ATII,10.374333318074545,23282.533333333333,241380.86268246968,illiquid,0.02
ATIIU,10.5,0.0,0.0,illiquid,0.02
ATKR,64.7946673075358,453961.8,29453692.41504644,mid,0.003
ATLC,62.22066650390625,69106.0,4302459.194295247,small,0.008
ATLCL,24.87566655476888,99904.73333333334,2486702.6182488757,small,0.008
ATLCP,23.910866673787435,4426.466666666666,105984.1196442922,illiquid,0.02
ATLCZ,25.38666674296061,29887.0,758367.5148474375,illiquid,0.02
ATLN,1.6993333260218302,29649.933333333334,50232.88229667346,penny,0.03
ATLO,22.794666417439778,27950.466666666667,648070.0981366475,illiquid,0.02
ATLX,4.520666662851969,598421.7333333333,2656492.726053079,penny,0.03
ATMC,14.412285872868129,53592.857142857145,831357.033763613,illiquid,0.02
ATMCU,13.988571303231376,3064.285714285714,42845.14262335641,illiquid,0.02
ATMU,52.26266632080078,695100.7333333333,36322269.7605011,mid,0.003
ATNI,21.73571409497942,57743.92857142857,1257562.213480132,small,0.008
ATNM,1.468666664759318,191440.2,284517.31713343464,penny,0.03
ATO,169.63399861653645,1028646.4,174194915.1957845,large,0.001
ATOM,2.4266666571299234,440502.6666666667,1074124.7557557423,penny,0.03
ATON,1.4408066670099895,1232032.4,1560252.0123791138,penny,0.03
ATOS,0.768946663538615,1220419.6,978147.6761063099,penny,0.03
ATPC,0.7444466734925906,98720265.93333334,15139394.098539947,penny,0.03
ATR,121.29800008138021,533735.4666666667,64638803.56362305,mid,0.003
ATRA,15.686333401997883,73142.4,1156192.2563364664,small,0.008
ATRC,39.26000061035156,581628.6,22825363.39523875,mid,0.003
ATRO,52.42357199532645,550754.1428571428,28784330.92308644,mid,0.003
ATS,26.740666580200195,79822.53333333334,2148868.9701327006,small,0.008
ATXG,0.47793999711672464,45715.933333333334,22008.057447950046,penny,0.03
ATXS,12.860666720072429,1454691.2,18822536.449443053,mid,0.003
ATYR,0.7670733332633972,1869504.9333333333,1436362.8067847649,penny,0.03
AU,83.55357088361468,2849008.3571428573,237490733.71300453,large,0.001
AUB,35.382857186453684,1305826.7857142857,46498070.77738217,mid,0.003
AUBN,25.4092858178275,2224.5,58378.32662296295,illiquid,0.02
AUDC,8.901333363850911,98241.66666666667,871860.5531756083,illiquid,0.02
AUGO,43.618666585286455,578061.9333333333,25431722.24998627,mid,0.003
AUGT,35.416126759847,880.4,31114.69798329671,illiquid,0.02
AUGW,32.33543980916341,2050.6,66337.30425211588,illiquid,0.02
AUID,1.1564000089963278,419395.4666666667,492376.4078243891,penny,0.03
AUMI,88.95568644205729,8147.266666666666,723756.9943374634,illiquid,0.02
AUNA,4.713333320617676,139882.6,665175.6239783287,penny,0.03
AUPH,15.712666765848796,1361819.2666666666,21304118.296223704,mid,0.003
AUR,4.331333351135254,13569215.466666667,58791853.841420494,penny,0.03
AURA,6.294666639963785,160231.4,1006982.3545668602,small,0.008
AURE,0.4705666700998942,41185.53333333333,19487.216042518616,penny,0.03
AUSF,46.32999979654948,47301.4,2193050.713822937,small,0.008
AUSM,25.08500010172526,4571.666666666667,114616.29863421123,illiquid,0.02
AUST,1.8029333194096884,109490.73333333334,200714.3413869858,penny,0.03
